player_id,nombre,competicion_raw,partidos_raw,goles_raw,asistencias_raw,amarillas_raw,rojas_raw,minutos_raw,extraccion_exitosa
808509,Danilo,TOTAL,24,10,3,1,-,"1,990'",True
810092,Warren Zaïre-Emery,Ligue 1,32,3,4,3,-,"2,454'",True
810092,Warren Zaïre-Emery,UEFA Champions League,17,-,1,1,-,"1,343'",True
810092,Warren Zaïre-Emery,Coupe de France,2,-,-,-,-,151',True
810092,Warren Zaïre-Emery,Trophée des Champions,1,-,-,1,-,89',True
810092,Warren Zaïre-Emery,FIFA Intercontinental Cup,1,-,-,-,-,120',True
810092,Warren Zaïre-Emery,UEFA Super Cup,1,-,-,-,-,67',True
810092,Warren Zaïre-Emery,TOTAL,54,3,5,5,-,"4,224'",True
814848,Owen Goodman,League One,32,47,5,1,-,"2,826'",True
814848,Owen Goodman,EFL Trophy,2,2,-,-,-,180',True
814848,Owen Goodman,FA Cup,-,-,-,-,-,-,True
814848,Owen Goodman,EFL Cup,-,-,-,-,-,-,True
814848,Owen Goodman,TOTAL,34,49,5,1,-,"3,006'",True
815359,Lenny Joseph,NB I.,25,7,2,3,-,"1,209'",True
815359,Lenny Joseph,Europa League,12,2,2,2,-,486',True
815359,Lenny Joseph,Champions League Qu.,6,2,3,-,-,459',True
815359,Lenny Joseph,Magyar Kupa,5,5,3,-,-,442',True
815359,Lenny Joseph,TOTAL,48,16,10,5,-,"2,596'",True
81723,Michael Boxall,MLS,7,-,-,-,-,397',True
81723,Michael Boxall,US Open Cup,-,-,-,-,-,-,True
81723,Michael Boxall,TOTAL,7,-,-,-,-,397',True
8198,Cristiano Ronaldo,Saudi Pro League,30,28,3,2,-,"2,614'",True
8198,Cristiano Ronaldo,AFC Champions League Two,4,1,1,-,-,280',True
8198,Cristiano Ronaldo,Saudi Super Cup,2,1,1,-,-,180',True
8198,Cristiano Ronaldo,King's Cup,1,-,-,-,-,90',True
8198,Cristiano Ronaldo,TOTAL,37,30,5,2,-,"3,164'",True
820252,Gilson Benchimol,Premier Liga,20,6,1,3,-,"1,061'",True
820252,Gilson Benchimol,Russian Cup,4,4,-,-,-,305',True
820252,Gilson Benchimol,Relegation Premier Liga,2,2,-,-,-,113',True
820252,Gilson Benchimol,TOTAL,26,12,1,3,-,"1,479'",True
820374,Kobbie Mainoo,Premier League,28,1,2,2,-,"1,654'",True
820374,Kobbie Mainoo,EFL Cup,1,-,1,-,-,90',True
820374,Kobbie Mainoo,FA Cup,1,-,-,1,-,62',True
820374,Kobbie Mainoo,TOTAL,30,1,3,3,-,"1,806'",True
820474,Zakaria El Ouahdi,Jupiler Pro League,24,7,2,3,-,"2,105'",True
820474,Zakaria El Ouahdi,JPL Europe Play-Offs,10,1,3,1,-,891',True
820474,Zakaria El Ouahdi,Europa League,9,4,1,3,-,828',True
820474,Zakaria El Ouahdi,Croky Cup,1,-,-,1,-,116',True
820474,Zakaria El Ouahdi,Europa League Qualifying,1,-,-,-,-,90',True
820474,Zakaria El Ouahdi,Jupiler Pro League playoff Europa League,-,-,-,-,-,-,True
820474,Zakaria El Ouahdi,TOTAL,45,12,6,8,-,"4,030'",True
821377,Nawaf Boushal,Saudi Pro League,32,-,6,2,-,"1,871'",True
821377,Nawaf Boushal,AFC Champions League Two,10,-,2,-,-,644',True
821377,Nawaf Boushal,King's Cup,2,-,-,-,-,175',True
821377,Nawaf Boushal,Saudi Super Cup,2,-,-,1,-,180',True
821377,Nawaf Boushal,TOTAL,46,-,8,3,-,"2,870'",True
822458,Bamba Dieng,Ligue 1,22,10,1,2,-,"1,219'",True
822458,Bamba Dieng,Coupe de France,3,5,-,1,-,209',True
822458,Bamba Dieng,National 1 - Grp. A,1,1,-,-,-,45',True
822458,Bamba Dieng,TOTAL,26,16,1,3,-,"1,473'",True
822935,Mohamed Manai,Stars League,19,5,1,3,-,"1,479'",True
822935,Mohamed Manai,Amir Cup,2,-,-,-,-,180',True
822935,Mohamed Manai,QSL Cup,1,-,-,-,-,27',True
822935,Mohamed Manai,TOTAL,22,5,1,3,-,"1,686'",True
826103,Alexandr Sojka,Chance Liga,28,1,2,1,-,"1,611'",True
826103,Alexandr Sojka,Chance Liga Champion Gr.,5,2,-,-,-,374',True
826103,Alexandr Sojka,MOL Cup,3,1,1,-,-,255',True
826103,Alexandr Sojka,Europa League,2,-,-,-,-,52',True
826103,Alexandr Sojka,TOTAL,38,4,3,1,-,"2,292'",True
827734,Ange-Yoan Bonny,Serie A,33,5,6,1,-,"1,130'",True
827734,Ange-Yoan Bonny,UEFA Champions League,10,-,3,-,-,282',True
827734,Ange-Yoan Bonny,Italy Cup,4,2,-,-,-,173',True
827734,Ange-Yoan Bonny,Supercoppa Italiana,1,-,-,-,-,90',True
827734,Ange-Yoan Bonny,TOTAL,48,7,9,1,-,"1,675'",True
82873,Pascal Groß,Premier League,19,1,3,2,-,"1,637'",True
82873,Pascal Groß,Bundesliga,11,-,1,-,-,615',True
82873,Pascal Groß,UEFA Champions League,3,-,1,-,-,37',True
82873,Pascal Groß,FA Cup,2,-,-,-,-,180',True
82873,Pascal Groß,DFB-Pokal,2,-,-,-,-,80',True
82873,Pascal Groß,TOTAL,37,1,5,2,-,"2,549'",True
830890,Marvin Senaya,Ligue 1,25,1,-,6,-,"1,785'",True
830890,Marvin Senaya,Coupe de France,1,-,-,1,-,90',True
830890,Marvin Senaya,TOTAL,26,1,-,7,-,"1,875'",True
833817,Ahmed Qasem,MLS,14,1,1,3,-,731',True
833817,Ahmed Qasem,CONCACAF Champions Cup,6,1,-,-,-,229',True
833817,Ahmed Qasem,TOTAL,20,2,1,3,-,960',True
834397,Mike Penders,Ligue 1,33,47,8,3,-,"2,970'",True
834397,Mike Penders,Conference League,12,11,2,-,-,"1,080'",True
834397,Mike Penders,Coupe de France,5,5,1,1,-,450',True
834397,Mike Penders,UECL Qualifying,2,2,1,1,-,131',True
834397,Mike Penders,TOTAL,52,65,12,5,-,"4,631'",True
837368,Benjamin Asare,Premier League,19,7,14,1,-,"1,710'",True
837368,Benjamin Asare,TOTAL,19,7,14,1,-,"1,710'",True
837619,Armando González,Liga MX Clausura,17,12,1,1,-,"1,265'",True
837619,Armando González,Liga MX Apertura,17,12,1,2,-,"1,129'",True
837619,Armando González,Liguilla Apertura,1,-,-,-,-,62',True
837619,Armando González,Liguilla Clausura,-,-,-,-,-,-,True
837619,Armando González,TOTAL,35,24,2,3,-,"2,456'",True
838947,Alexandre Pierre,Ligue 3,26,20,9,2,-,"2,295'",True
838947,Alexandre Pierre,Coupe de France,-,-,-,-,-,-,True
838947,Alexandre Pierre,TOTAL,26,20,9,2,-,"2,295'",True
83983,Lucas Mendes,Stars League,17,1,1,3,-,"1,472'",True
83983,Lucas Mendes,Amir Cup,3,1,-,-,-,270',True
83983,Lucas Mendes,QSL Cup,1,-,1,-,-,90',True
83983,Lucas Mendes,TOTAL,21,2,2,3,-,"1,832'",True
840254,Nadhir Benbouali,NB I.,32,15,6,4,-,"2,562'",True
840254,Nadhir Benbouali,UECL Qualifying,6,2,-,1,-,518',True
840254,Nadhir Benbouali,Magyar Kupa,3,2,-,-,-,162',True
840254,Nadhir Benbouali,TOTAL,41,19,6,5,-,"3,242'",True
840836,Hélio Varela,Ligat ha'Al,21,2,2,1,-,"1,303'",True
840836,Hélio Varela,Ligat ha'Al -  Championship round,9,1,-,1,-,678',True
840836,Hélio Varela,Europa League,8,-,-,-,-,369',True
840836,Hélio Varela,Gvia haMedina,4,3,1,-,-,321',True
840836,Hélio Varela,Jupiler Pro League,3,-,-,-,-,163',True
840836,Hélio Varela,TOTAL,45,6,3,2,-,"2,834'",True
842420,Nathan-Dylan Saliba,Jupiler Pro League,27,2,1,10,1,"1,751'",True
842420,Nathan-Dylan Saliba,Jupiler Pro League Champions' Play-Offs,7,1,-,2,-,569',True
842420,Nathan-Dylan Saliba,Croky Cup,6,1,1,1,-,559',True
842420,Nathan-Dylan Saliba,UECL Qualifying,3,1,-,1,-,127',True
842420,Nathan-Dylan Saliba,Europa League Qualifying,2,-,-,-,-,55',True
842420,Nathan-Dylan Saliba,TOTAL,45,5,2,14,1,"3,061'",True
844485,Tshepang Moremi,Betway Premiership,28,5,4,1,-,"1,539'",True
844485,Tshepang Moremi,Carling Knockout,4,2,-,1,-,344',True
844485,Tshepang Moremi,MTN8,3,2,1,-,-,95',True
844485,Tshepang Moremi,CAF-Champions League,2,2,-,-,-,180',True
844485,Tshepang Moremi,Nedbank Cup,2,-,-,1,-,150',True
844485,Tshepang Moremi,TOTAL,39,11,5,3,-,"2,308'",True
844797,Flaco López,Série A,17,6,3,2,-,"1,314'",True
844797,Flaco López,Campeonato Paulista,11,6,3,3,-,846',True
844797,Flaco López,Libertadores,6,2,4,-,-,519',True
844797,Flaco López,Copa do Brasil,1,-,-,-,-,22',True
844797,Flaco López,TOTAL,35,14,10,5,-,"2,701'",True
847279,Oumar Diakité,Jupiler Pro League,19,3,2,4,-,"1,105'",True
847279,Oumar Diakité,JPL Relegation Play-Offs,6,4,-,-,-,323',True
847279,Oumar Diakité,Ligue 2,2,-,-,-,-,21',True
847279,Oumar Diakité,Croky Cup,1,-,-,-,-,66',True
847279,Oumar Diakité,TOTAL,28,7,2,4,-,"1,515'",True
848856,Junnosuke Suzuki,Superliga,11,1,-,1,-,897',True
848856,Junnosuke Suzuki,Superliga Relegation round,10,1,1,-,-,875',True
848856,Junnosuke Suzuki,UEFA Champions League,7,-,1,2,-,574',True
848856,Junnosuke Suzuki,Oddset Pokalen,7,-,-,-,-,602',True
848856,Junnosuke Suzuki,Superliga Europa Playoff,1,-,-,-,-,120',True
848856,Junnosuke Suzuki,Champions League Qu.,-,-,-,-,-,-,True
848856,Junnosuke Suzuki,TOTAL,36,2,2,3,-,"3,068'",True
849410,Valentín Barco,Ligue 1,27,2,4,5,-,"2,171'",True
849410,Valentín Barco,Conference League,10,1,-,2,-,666',True
849410,Valentín Barco,Coupe de France,4,-,5,1,-,344',True
849410,Valentín Barco,UECL Qualifying,2,-,-,-,-,178',True
849410,Valentín Barco,TOTAL,43,3,9,8,-,"3,359'",True
849429,Tete Yengi,Premiership,19,2,-,1,-,"1,056'",True
849429,Tete Yengi,J1 Special Season,15,3,1,1,-,958',True
849429,Tete Yengi,AFC Champions League,7,3,-,2,-,480',True
849429,Tete Yengi,League Cup,2,-,-,-,-,33',True
849429,Tete Yengi,SFA Cup,1,-,-,-,-,37',True
849429,Tete Yengi,TOTAL,44,8,1,4,-,"2,564'",True
851220,Amine Sbaï,Ligue 1,25,3,1,1,1,"1,834'",True
851220,Amine Sbaï,Coupe de France,2,1,-,-,-,180',True
851220,Amine Sbaï,Saudi Pro League,1,-,-,-,-,21',True
851220,Amine Sbaï,TOTAL,28,4,1,1,1,"2,035'",True
855015,Farès Chaïbi,Bundesliga,28,2,9,2,-,"1,797'",True
855015,Farès Chaïbi,UEFA Champions League,8,1,1,-,-,499',True
855015,Farès Chaïbi,DFB-Pokal,2,-,-,1,-,210',True
855015,Farès Chaïbi,TOTAL,38,3,10,3,-,"2,506'",True
855731,Jordan Bos,Eredivisie,28,4,9,-,-,"2,058'",True
855731,Jordan Bos,Europa League,5,-,1,-,-,237',True
855731,Jordan Bos,Champions League Qu.,2,-,1,1,-,180',True
855731,Jordan Bos,KNVB Beker,1,-,-,-,-,90',True
855731,Jordan Bos,TOTAL,36,4,11,1,-,"2,565'",True
856087,Mohammad Ghorbani,UAE Pro League,22,1,-,6,-,"1,199'",True
856087,Mohammad Ghorbani,AFC Champions League,7,-,-,1,-,464',True
856087,Mohammad Ghorbani,UAE League Cup,5,-,-,3,-,376',True
856087,Mohammad Ghorbani,UAE President's Cup,2,-,-,1,-,174',True
856087,Mohammad Ghorbani,TOTAL,36,1,-,11,-,"2,213'",True
857948,Kevin Castaño,Torneo Apertura,5,-,-,-,-,92',True
857948,Kevin Castaño,Copa Sudamericana,2,-,-,1,-,128',True
857948,Kevin Castaño,Playoff Torneo Apertura,-,-,-,-,-,-,True
857948,Kevin Castaño,Copa Argentina,-,-,-,-,-,-,True
857948,Kevin Castaño,TOTAL,7,-,-,1,-,220',True
859175,Garven Metusala,USLC,7,-,-,-,-,455',True
859175,Garven Metusala,US Open Cup,3,-,1,1,-,330',True
859175,Garven Metusala,USL Cup,3,-,-,2,-,225',True
859175,Garven Metusala,TOTAL,13,-,1,3,-,"1,010'",True
860998,Azarías Londoño,LigaPro Serie A,9,1,1,-,-,462',True
860998,Azarías Londoño,Supercopa Ecuador,1,-,-,-,-,8',True
860998,Azarías Londoño,Copa Ecuador,-,-,-,-,-,-,True
860998,Azarías Londoño,Libertadores,-,-,-,-,-,-,True
860998,Azarías Londoño,Liga Panameña Clausura,-,-,-,-,-,-,True
860998,Azarías Londoño,TOTAL,10,1,1,-,-,470',True
861852,Damián Bobadilla,Série A,14,-,2,3,-,"1,066'",True
861852,Damián Bobadilla,Campeonato Paulista,9,2,1,1,-,646',True
861852,Damián Bobadilla,Copa Sudamericana,4,1,1,2,-,268',True
861852,Damián Bobadilla,Copa do Brasil,1,-,1,-,-,90',True
861852,Damián Bobadilla,TOTAL,28,3,5,6,-,"2,070'",True
86202,Antonio Rüdiger,LaLiga,18,1,-,-,-,"1,491'",True
86202,Antonio Rüdiger,UEFA Champions League,7,-,-,2,-,630',True
86202,Antonio Rüdiger,Supercopa,1,-,-,-,-,69',True
86202,Antonio Rüdiger,Copa del Rey,-,-,-,-,-,-,True
86202,Antonio Rüdiger,TOTAL,26,1,-,2,-,"2,190'",True
86286,Hassan Al-Haydos,Stars League,12,-,2,-,-,239',True
86286,Hassan Al-Haydos,Amir Cup,4,2,1,-,-,274',True
86286,Hassan Al-Haydos,AFC Champions League,4,1,-,1,-,162',True
86286,Hassan Al-Haydos,QSL Cup,1,-,-,-,-,65',True
86286,Hassan Al-Haydos,TOTAL,21,3,3,1,-,740',True
864121,Abdul Fatawu,Championship,44,9,8,7,-,"3,722'",True
864121,Abdul Fatawu,FA Cup,-,-,-,-,-,-,True
864121,Abdul Fatawu,EFL Cup,-,-,-,-,-,-,True
864121,Abdul Fatawu,TOTAL,44,9,8,7,-,"3,722'",True
864306,Rafik Belghali,Serie A,26,2,-,6,-,"1,928'",True
864306,Rafik Belghali,Jupiler Pro League,3,-,-,1,-,240',True
864306,Rafik Belghali,Italy Cup,-,-,-,-,-,-,True
864306,Rafik Belghali,TOTAL,29,2,-,7,-,"2,168'",True
865550,César Samudio,Liga Nacional Apertura,20,15,11,1,-,"1,800'",True
865550,César Samudio,Liga Nacional Clausura,7,7,2,2,-,630',True
865550,César Samudio,LNPHN Apertura Playoff,3,3,1,-,-,208',True
865550,César Samudio,LNPHN Clausura Playoff,-,-,-,-,-,-,True
865550,César Samudio,TOTAL,30,25,14,3,-,"2,638'",True
867137,Alessandro Circati,Serie A,31,1,1,6,-,"2,666'",True
867137,Alessandro Circati,Italy Cup,2,-,-,-,-,135',True
867137,Alessandro Circati,TOTAL,33,1,1,6,-,"2,801'",True
869509,Moteb Al-Harbi,Saudi Pro League,30,2,2,-,-,"1,833'",True
869509,Moteb Al-Harbi,AFC Champions League,5,-,-,-,-,280',True
869509,Moteb Al-Harbi,King's Cup,4,-,-,1,-,314',True
869509,Moteb Al-Harbi,TOTAL,39,2,2,1,-,"2,427'",True
876631,Habib Diarra,Premier League,20,2,3,6,-,"1,409'",True
876631,Habib Diarra,FA Cup,2,1,-,-,-,154',True
876631,Habib Diarra,EFL Cup,-,-,-,-,-,-,True
876631,Habib Diarra,TOTAL,22,3,3,6,-,"1,563'",True
877672,Ali Jasim,Saudi Pro League,24,4,1,1,-,"1,623'",True
877672,Ali Jasim,King's Cup,2,-,-,-,-,130',True
877672,Ali Jasim,Serie A,-,-,-,-,-,-,True
877672,Ali Jasim,Italy Cup,-,-,-,-,-,-,True
877672,Ali Jasim,TOTAL,26,4,1,1,-,"1,753'",True
88103,James Rodríguez,Liga MX Apertura,14,3,2,1,-,981',True
88103,James Rodríguez,MLS,6,-,2,-,-,194',True
88103,James Rodríguez,US Open Cup,2,-,-,-,-,80',True
88103,James Rodríguez,TOTAL,22,3,4,1,-,"1,255'",True
881506,Ahmed Maknzi,Iraq Stars League,22,5,5,5,-,"1,605'",True
881506,Ahmed Maknzi,Iraq FA Cup,1,-,-,1,-,62',True
881506,Ahmed Maknzi,TOTAL,23,5,5,6,-,"1,667'",True
882197,Abdallah Nasib,Iraq Stars League,23,1,-,2,-,"1,841'",True
882197,Abdallah Nasib,AFC Champions League Two,5,-,-,-,-,480',True
882197,Abdallah Nasib,Jordanian Pro League,-,-,-,-,-,-,True
882197,Abdallah Nasib,TOTAL,28,1,-,2,-,"2,321'",True
883111,Mohannad Abu Taha,Iraq Stars League,31,4,8,4,-,"2,503'",True
883111,Mohannad Abu Taha,TOTAL,31,4,8,4,-,"2,503'",True
886183,Nawaf Al-Aqidi,Saudi Pro League,11,12,3,-,-,960',True
886183,Nawaf Al-Aqidi,AFC Champions League Two,1,-,1,1,-,90',True
886183,Nawaf Al-Aqidi,King's Cup,-,-,-,-,-,-,True
886183,Nawaf Al-Aqidi,Saudi Super Cup,-,-,-,-,-,-,True
886183,Nawaf Al-Aqidi,TOTAL,12,12,4,1,-,"1,050'",True
88755,Kevin De Bruyne,Serie A,18,5,2,1,-,"1,169'",True
88755,Kevin De Bruyne,UEFA Champions League,3,-,2,-,-,191',True
88755,Kevin De Bruyne,Italy Cup,-,-,-,-,-,-,True
88755,Kevin De Bruyne,Supercoppa Italiana,-,-,-,-,-,-,True
88755,Kevin De Bruyne,TOTAL,21,5,4,1,-,"1,360'",True
888140,Nishan Velupillay,A-League Men,21,4,1,1,-,"1,384'",True
888140,Nishan Velupillay,A-League Fin.,1,-,-,-,-,84',True
888140,Nishan Velupillay,TOTAL,22,4,1,1,-,"1,468'",True
888738,Farès Ghedjemis,Serie B,37,15,3,4,-,"3,024'",True
888738,Farès Ghedjemis,Italy Cup,1,-,-,-,-,75',True
888738,Farès Ghedjemis,TOTAL,38,15,3,4,-,"3,099'",True
888785,Promise David,Jupiler Pro League,24,9,2,1,-,"1,498'",True
888785,Promise David,UEFA Champions League,7,2,-,3,-,369',True
888785,Promise David,Croky Cup,5,4,1,-,-,272',True
888785,Promise David,Volkswagen Supercup,1,-,-,-,-,13',True
888785,Promise David,Jupiler Pro League Champions' Play-Offs,-,-,-,-,-,-,True
888785,Promise David,TOTAL,37,15,3,4,-,"2,152'",True
889435,Obed Vargas,LaLiga,12,-,1,2,-,739',True
889435,Obed Vargas,Copa del Rey,1,-,-,-,-,11',True
889435,Obed Vargas,UEFA Champions League,-,-,-,-,-,-,True
889435,Obed Vargas,TOTAL,13,-,1,2,-,750',True
891672,Gustavo Caballero,Championship,12,1,-,1,-,761',True
891672,Gustavo Caballero,Campeonato Paulista,1,-,-,-,-,45',True
891672,Gustavo Caballero,Série A,1,-,-,-,-,45',True
891672,Gustavo Caballero,TOTAL,14,1,-,1,-,851',True
891998,Antoine Mendy,Ligue 1,25,1,-,5,-,"2,098'",True
891998,Antoine Mendy,Europa League,7,-,1,3,-,413',True
891998,Antoine Mendy,Coupe de France,4,1,-,-,-,360',True
891998,Antoine Mendy,L1/L2 Playoffs,2,-,-,-,-,180',True
891998,Antoine Mendy,Champions League Qu.,2,-,-,1,-,180',True
891998,Antoine Mendy,TOTAL,40,2,1,9,-,"3,231'",True
892160,Luka Vuskovic,Bundesliga,28,6,1,6,-,"2,442'",True
892160,Luka Vuskovic,DFB-Pokal,2,-,-,-,-,210',True
892160,Luka Vuskovic,Premier League,-,-,-,-,-,-,True
892160,Luka Vuskovic,UEFA Super Cup,-,-,-,-,-,-,True
892160,Luka Vuskovic,TOTAL,30,6,1,6,-,"2,652'",True
893659,Yaimar Medina,Jupiler Pro League,21,-,1,2,-,"1,136'",True
893659,Yaimar Medina,Europa League,11,1,-,2,-,586',True
893659,Yaimar Medina,JPL Europe Play-Offs,6,-,2,2,-,396',True
893659,Yaimar Medina,Croky Cup,1,-,-,-,-,19',True
893659,Yaimar Medina,Europa League Qualifying,1,-,-,-,-,78',True
893659,Yaimar Medina,Jupiler Pro League playoff Europa League,-,-,-,-,-,-,True
893659,Yaimar Medina,TOTAL,40,1,3,6,-,"2,215'",True
893661,Joel Ordóñez,Jupiler Pro League,23,3,-,3,-,"1,822'",True
893661,Joel Ordóñez,UEFA Champions League,10,1,-,1,-,871',True
893661,Joel Ordóñez,Jupiler Pro League Champions' Play-Offs,10,-,-,1,-,846',True
893661,Joel Ordóñez,Croky Cup,2,-,-,-,-,180',True
893661,Joel Ordóñez,Volkswagen Supercup,1,-,-,1,-,90',True
893661,Joel Ordóñez,Champions League Qu.,-,-,-,-,-,-,True
893661,Joel Ordóñez,TOTAL,46,4,-,6,-,"3,809'",True
894914,Antonio Nusa,Bundesliga,31,4,3,-,-,"2,040'",True
894914,Antonio Nusa,DFB-Pokal,4,1,1,-,-,285',True
894914,Antonio Nusa,TOTAL,35,5,4,-,-,"2,325'",True
895249,Mohammad Abu Hasheesh,Iraq Stars League,22,-,1,3,-,"1,671'",True
895249,Mohammad Abu Hasheesh,Iraq FA Cup,1,-,-,-,-,120',True
895249,Mohammad Abu Hasheesh,TOTAL,23,-,1,3,-,"1,791'",True
895291,Husam Abu Dahab,Jordanian Pro League,15,-,-,3,-,"1,209'",True
895291,Husam Abu Dahab,TOTAL,15,-,-,3,-,"1,209'",True
896616,Mostafa Ziko,Premier League,17,4,2,2,-,885',True
896616,Mostafa Ziko,CAF-Champions League,10,3,1,-,-,377',True
896616,Mostafa Ziko,Egypt Cup,5,3,1,2,-,346',True
896616,Mostafa Ziko,Championship Playoff,5,2,-,1,-,334',True
896616,Mostafa Ziko,FIFA Intercontinental Cup,2,1,-,-,-,80',True
896616,Mostafa Ziko,Egyptian Super Cup,2,1,-,-,-,73',True
896616,Mostafa Ziko,Egyptian League Cup,-,-,-,-,-,-,True
896616,Mostafa Ziko,CAF-Supercup,-,-,-,-,-,-,True
896616,Mostafa Ziko,TOTAL,41,14,4,5,-,"2,095'",True
897051,Alan Minda,Jupiler Pro League,17,3,3,-,-,969',True
897051,Alan Minda,Série A,9,2,-,-,-,351',True
897051,Alan Minda,Copa Sudamericana,4,1,-,-,-,246',True
897051,Alan Minda,Campeonato Mineiro,4,-,-,-,-,75',True
897051,Alan Minda,Copa do Brasil,2,-,-,-,-,68',True
897051,Alan Minda,Croky Cup,1,-,-,-,-,29',True
897051,Alan Minda,TOTAL,37,6,3,-,-,"1,738'",True
897424,Assan Ouédraogo,Bundesliga,19,4,3,-,-,955',True
897424,Assan Ouédraogo,DFB-Pokal,1,-,1,-,-,5',True
897424,Assan Ouédraogo,TOTAL,20,4,4,-,-,960',True
900909,Paul Wanner,Eredivisie,22,3,3,5,-,"1,641'",True
900909,Paul Wanner,UEFA Champions League,6,-,-,-,-,280',True
900909,Paul Wanner,KNVB Beker,4,2,1,1,-,336',True
900909,Paul Wanner,Premier League Int. Cup U21,1,-,-,-,-,90',True
900909,Paul Wanner,DFL-Supercup,-,-,-,-,-,-,True
900909,Paul Wanner,TOTAL,33,5,4,6,-,"2,347'",True
901019,Neil El Aynaoui,Serie A,25,1,2,5,-,991',True
901019,Neil El Aynaoui,Europa League,9,1,-,1,-,712',True
901019,Neil El Aynaoui,Italy Cup,-,-,-,-,-,-,True
901019,Neil El Aynaoui,TOTAL,34,2,2,6,-,"1,703'",True
901079,Ziyad Al-Johani,Saudi Pro League,26,-,1,6,-,"1,501'",True
901079,Ziyad Al-Johani,AFC Champions League,9,1,-,1,-,525',True
901079,Ziyad Al-Johani,King's Cup,3,-,-,-,-,156',True
901079,Ziyad Al-Johani,FIFA Intercontinental Cup,-,-,-,-,-,-,True
901079,Ziyad Al-Johani,Saudi Super Cup,-,-,-,-,-,-,True
901079,Ziyad Al-Johani,TOTAL,38,1,1,7,-,"2,182'",True
901181,Musab Al-Juwayr,Saudi Pro League,31,6,12,-,-,"2,538'",True
901181,Musab Al-Juwayr,King's Cup,3,1,-,-,-,145',True
901181,Musab Al-Juwayr,Saudi Super Cup,1,-,-,-,-,45',True
901181,Musab Al-Juwayr,TOTAL,35,7,12,-,-,"2,728'",True
901334,Jehad Thakri,Saudi Pro League,24,-,-,5,-,"1,513'",True
901334,Jehad Thakri,King's Cup,2,-,-,1,-,95',True
901334,Jehad Thakri,Saudi Super Cup,1,-,-,1,-,45',True
901334,Jehad Thakri,TOTAL,27,-,-,7,-,"1,653'",True
903611,Nilson Angulo,Jupiler Pro League,22,6,7,2,1,"1,902'",True
903611,Nilson Angulo,Premier League,8,-,-,1,-,406',True
903611,Nilson Angulo,UECL Qualifying,3,1,-,1,-,253',True
903611,Nilson Angulo,Croky Cup,3,-,1,-,1,255',True
903611,Nilson Angulo,Europa League Qualifying,2,-,-,1,-,159',True
903611,Nilson Angulo,FA Cup,1,-,-,-,-,90',True
903611,Nilson Angulo,TOTAL,39,7,8,5,2,"3,065'",True
904802,Jorrel Hato,Premier League,22,-,-,7,-,"1,143'",True
904802,Jorrel Hato,FA Cup,5,2,-,-,-,420',True
904802,Jorrel Hato,EFL Cup,5,-,1,-,-,345',True
904802,Jorrel Hato,UEFA Champions League,4,-,-,-,-,340',True
904802,Jorrel Hato,TOTAL,36,2,1,7,-,"2,248'",True
905011,Ibrahim Maza,Bundesliga,28,3,5,2,-,"1,854'",True
905011,Ibrahim Maza,UEFA Champions League,12,-,2,1,-,788',True
905011,Ibrahim Maza,DFB-Pokal,4,2,-,-,-,302',True
905011,Ibrahim Maza,TOTAL,44,5,7,3,-,"2,944'",True
910905,Mamadou Sarr,Ligue 1,15,-,-,3,-,"1,305'",True
910905,Mamadou Sarr,Premier League,3,-,-,-,-,101',True
910905,Mamadou Sarr,FA Cup,2,-,-,1,-,148',True
910905,Mamadou Sarr,UECL Qualifying,2,-,-,1,-,180',True
910905,Mamadou Sarr,UEFA Champions League,1,-,-,-,-,45',True
910905,Mamadou Sarr,Conference League,1,-,-,-,-,90',True
910905,Mamadou Sarr,EFL Cup,-,-,-,-,-,-,True
910905,Mamadou Sarr,Coupe de France,-,-,-,-,-,-,True
910905,Mamadou Sarr,TOTAL,24,-,-,5,-,"1,869'",True
911985,Mohamed Koné,JPL Europe Play-Offs,10,8,4,1,-,900',True
911985,Mohamed Koné,Jupiler Pro League,9,10,2,1,-,810',True
911985,Mohamed Koné,Croky Cup,2,-,2,-,-,180',True
911985,Mohamed Koné,1ste Nationale ACFF,1,1,-,-,-,90',True
911985,Mohamed Koné,UECL Qualifying,-,-,-,-,-,-,True
911985,Mohamed Koné,TOTAL,22,19,8,2,-,"1,980'",True
913660,Redouane Halhal,Jupiler Pro League,24,1,2,7,-,"2,039'",True
913660,Redouane Halhal,Jupiler Pro League Champions' Play-Offs,9,-,-,3,-,810',True
913660,Redouane Halhal,Croky Cup,1,-,-,1,-,90',True
913660,Redouane Halhal,TOTAL,34,1,2,11,-,"2,939'",True
914562,Désiré Doué,Ligue 1,23,7,6,-,-,"1,356'",True
914562,Désiré Doué,UEFA Champions League,13,5,4,-,-,871',True
914562,Désiré Doué,Coupe de France,2,1,-,1,-,86',True
914562,Désiré Doué,FIFA Intercontinental Cup,1,-,1,-,-,78',True
914562,Désiré Doué,Trophée des Champions,1,-,-,-,-,90',True
914562,Désiré Doué,UEFA Super Cup,1,-,-,-,-,77',True
914562,Désiré Doué,TOTAL,41,13,11,1,-,"2,558'",True
916623,Keisuke Goto,Jupiler Pro League,28,10,5,4,-,"2,081'",True
916623,Keisuke Goto,Jupiler Pro League Champions' Play-Offs,10,1,2,1,-,805',True
916623,Keisuke Goto,Croky Cup,2,2,1,1,-,143',True
916623,Keisuke Goto,Europa League Qualifying,-,-,-,-,-,-,True
